Invoice,StockCode,Description,Quantity,InvoiceDate,Price,CustomerID,Country,TotalAmount
714229,STOCK_0050,Product E,2,2024-09-26 20:13:35.509145,31.66,CUST_00190,United Kingdom,63.32
766627,STOCK_0051,Product C,1,2025-06-05 20:13:35.510195,62.4,CUST_00190,United Kingdom,62.4
847465,STOCK_0088,Product A,4,2025-04-02 20:13:35.510195,22.14,CUST_00190,United Kingdom,88.56
670850,STOCK_0083,Product E,8,2023-09-01 20:13:35.510195,86.76,CUST_00190,United Kingdom,694.08
690669,STOCK_0035,Product H,9,2024-10-12 20:13:35.510195,78.0,CUST_00191,United Kingdom,702.0
675312,STOCK_0027,Product F,1,2025-03-30 20:13:35.510195,19.1,CUST_00191,United Kingdom,19.1
495797,STOCK_0052,Product B,4,2024-01-07 20:13:35.510195,18.43,CUST_00191,United Kingdom,73.72
995668,STOCK_0069,Product D,7,2023-08-21 20:13:35.511055,98.75,CUST_00192,Spain,691.25
985375,STOCK_0012,Product H,1,2024-04-12 20:13:35.511055,40.28,CUST_00192,Spain,40.28
463334,STOCK_0035,Product C,8,2025-02-26 20:13:35.511055,34.04,CUST_00192,Spain,272.32
926954,STOCK_0056,Product J,4,2025-04-23 20:13:35.511454,52.36,CUST_00192,Spain,209.44
543942,STOCK_0057,Product B,2,2024-03-04 20:13:35.511454,45.17,CUST_00193,Netherlands,90.34
512289,STOCK_0045,Product F,7,2023-10-31 20:13:35.511454,11.52,CUST_00193,Netherlands,80.64
817875,STOCK_0084,Product I,1,2025-01-16 20:13:35.511454,83.6,CUST_00193,Netherlands,83.6
737300,STOCK_0022,Product B,5,2024-11-02 20:13:35.511454,4.4,CUST_00193,Netherlands,22.0
132930,STOCK_0048,Product B,7,2023-11-22 20:13:35.512209,17.17,CUST_00194,Germany,120.19000000000001
637691,STOCK_0028,Product B,9,2023-12-17 20:13:35.512209,27.45,CUST_00194,Germany,247.04999999999998
876684,STOCK_0045,Product D,8,2025-02-18 20:13:35.512209,64.67,CUST_00194,Germany,517.36
518779,STOCK_0007,Product J,5,2025-04-12 20:13:35.512209,14.22,CUST_00194,Germany,71.10000000000001
244375,STOCK_0093,Product F,3,2024-01-20 20:13:35.512741,44.24,CUST_00195,United Kingdom,132.72
569984,STOCK_0029,Product D,1,2025-06-15 20:13:35.512741,99.82,CUST_00195,United Kingdom,99.82
399345,STOCK_0039,Product F,2,2025-07-28 20:13:35.512741,7.46,CUST_00195,United Kingdom,14.92
948152,STOCK_0065,Product C,3,2025-04-17 20:13:35.513109,65.37,CUST_00195,United Kingdom,196.11
493445,STOCK_0064,Product J,5,2025-04-14 20:13:35.513109,85.97,CUST_00196,United Kingdom,429.85
689872,STOCK_0031,Product J,2,2025-02-10 20:13:35.513109,31.85,CUST_00196,United Kingdom,63.7
695644,STOCK_0070,Product A,3,2024-04-10 20:13:35.513109,48.31,CUST_00196,United Kingdom,144.93
109472,STOCK_0026,Product H,5,2024-09-06 20:13:35.513109,13.4,CUST_00196,United Kingdom,67.0
143162,STOCK_0052,Product H,7,2024-12-02 20:13:35.513109,49.9,CUST_00197,France,349.3
451060,STOCK_0071,Product F,5,2023-11-28 20:13:35.514179,26.17,CUST_00198,Spain,130.85000000000002
291758,STOCK_0020,Product H,2,2024-05-27 20:13:35.514179,34.9,CUST_00198,Spain,69.8
815637,STOCK_0026,Product J,6,2023-12-21 20:13:35.514179,19.47,CUST_00198,Spain,116.82
334085,STOCK_0086,Product G,7,2024-02-16 20:13:35.514179,40.26,CUST_00198,Spain,281.82
766110,STOCK_0048,Product F,5,2024-07-02 20:13:35.514179,33.35,CUST_00198,Spain,166.75
291303,STOCK_0088,Product J,3,2023-12-24 20:13:35.514179,26.78,CUST_00198,Spain,80.34
181494,STOCK_0058,Product B,9,2024-11-08 20:13:35.514179,76.16,CUST_00199,Spain,685.4399999999999
354265,STOCK_0052,Product I,6,2024-06-18 20:13:35.514179,33.53,CUST_00199,Spain,201.18
985540,STOCK_0053,Product B,2,2024-09-26 20:13:35.515147,83.61,CUST_00199,Spain,167.22
327444,STOCK_0024,Product D,1,2024-07-10 20:13:35.515147,2.9,CUST_00199,Spain,2.9
271929,STOCK_0003,Product G,8,2024-04-27 20:13:35.515147,24.3,CUST_00200,France,194.4
855664,STOCK_0035,Product H,4,2024-05-17 20:13:35.515147,91.27,CUST_00201,Germany,365.08
685842,STOCK_0054,Product I,2,2024-12-18 20:13:35.515147,59.77,CUST_00201,Germany,119.54
128930,STOCK_0041,Product J,2,2024-04-23 20:13:35.515147,56.89,CUST_00202,United Kingdom,113.78
113288,STOCK_0007,Product A,1,2023-09-02 20:13:35.516174,11.24,CUST_00202,United Kingdom,11.24
367291,STOCK_0032,Product D,4,2024-05-20 20:13:35.516174,45.84,CUST_00202,United Kingdom,183.36
396952,STOCK_0001,Product H,3,2024-09-19 20:13:35.516174,31.07,CUST_00202,United Kingdom,93.21000000000001
585443,STOCK_0022,Product H,4,2024-10-15 20:13:35.516174,84.16,CUST_00203,United Kingdom,336.64
814261,STOCK_0052,Product E,2,2024-10-30 20:13:35.516174,36.05,CUST_00203,United Kingdom,72.1
436473,STOCK_0021,Product D,7,2025-06-13 20:13:35.516174,2.75,CUST_00203,United Kingdom,19.25
417953,STOCK_0017,Product C,9,2023-12-30 20:13:35.516174,43.05,CUST_00203,United Kingdom,387.45
914468,STOCK_0082,Product D,7,2025-01-19 20:13:35.517193,22.56,CUST_00204,Spain,157.92
486480,STOCK_0032,Product J,1,2024-09-15 20:13:35.517193,95.33,CUST_00204,Spain,95.33
776760,STOCK_0018,Product I,9,2025-05-10 20:13:35.517193,1.37,CUST_00204,Spain,12.330000000000002
123723,STOCK_0006,Product H,4,2025-03-28 20:13:35.517193,63.05,CUST_00204,Spain,252.2
331525,STOCK_0080,Product C,3,2024-12-30 20:13:35.517193,86.99,CUST_00204,Spain,260.96999999999997
123525,STOCK_0082,Product J,4,2024-06-15 20:13:35.517193,82.15,CUST_00204,Spain,328.6
915915,STOCK_0068,Product G,1,2024-05-14 20:13:35.517193,96.58,CUST_00204,Spain,96.58
764607,STOCK_0005,Product F,5,2025-05-12 20:13:35.517193,97.77,CUST_00204,Spain,488.84999999999997
724152,STOCK_0030,Product I,2,2024-12-08 20:13:35.518274,98.16,CUST_00205,Germany,196.32
101468,STOCK_0013,Product G,3,2023-09-27 20:13:35.518274,82.26,CUST_00205,Germany,246.78000000000003
936713,STOCK_0064,Product B,2,2025-02-27 20:13:35.518274,31.28,CUST_00205,Germany,62.56
985621,STOCK_0056,Product I,2,2024-09-22 20:13:35.518274,64.09,CUST_00205,Germany,128.18
117194,STOCK_0067,Product C,9,2024-01-29 20:13:35.518274,81.79,CUST_00205,Germany,736.11
292180,STOCK_0085,Product D,8,2023-10-30 20:13:35.518274,3.85,CUST_00206,United Kingdom,30.8
992018,STOCK_0094,Product B,8,2023-09-19 20:13:35.519180,88.32,CUST_00206,United Kingdom,706.56
C503666,STOCK_0025,Product C,5,2024-11-15 20:13:35.519180,34.99,CUST_00206,United Kingdom,174.95000000000002
C440134,STOCK_0027,Product H,3,2023-08-22 20:13:35.519180,52.28,CUST_00206,United Kingdom,156.84
436399,STOCK_0041,Product A,3,2023-09-18 20:13:35.519180,87.92,CUST_00206,United Kingdom,263.76
501072,STOCK_0026,Product H,5,2023-11-10 20:13:35.519731,44.58,CUST_00206,United Kingdom,222.89999999999998
346512,STOCK_0030,Product J,7,2025-07-31 20:13:35.519731,51.23,CUST_00207,United Kingdom,358.60999999999996
930679,STOCK_0002,Product A,6,2024-06-22 20:13:35.519731,80.28,CUST_00207,United Kingdom,481.68
940125,STOCK_0027,Product I,8,2023-10-30 20:13:35.519731,62.26,CUST_00207,United Kingdom,498.08
944898,STOCK_0070,Product F,6,2025-02-13 20:13:35.519731,95.27,CUST_00207,United Kingdom,571.62
997748,STOCK_0051,Product G,7,2024-11-13 20:13:35.519731,15.79,CUST_00207,United Kingdom,110.53
755337,STOCK_0051,Product J,2,2025-01-04 20:13:35.520586,13.4,CUST_00208,Germany,26.8
561122,STOCK_0059,Product F,7,2023-11-25 20:13:35.520586,29.26,CUST_00208,Germany,204.82000000000002
670819,STOCK_0073,Product D,5,2025-01-20 20:13:35.520925,96.48,CUST_00208,Germany,482.40000000000003
551989,STOCK_0091,Product B,9,2025-04-11 20:13:35.520925,33.76,CUST_00208,Germany,303.84
244575,STOCK_0060,Product J,9,2023-11-02 20:13:35.520925,2.95,CUST_00209,United Kingdom,26.55
101906,STOCK_0064,Product C,2,2023-10-16 20:13:35.520925,27.62,CUST_00209,United Kingdom,55.24
222357,STOCK_0026,Product C,9,2024-12-29 20:13:35.520925,4.12,CUST_00209,United Kingdom,37.08
664585,STOCK_0038,Product G,5,2024-07-21 20:13:35.520925,81.28,CUST_00209,United Kingdom,406.4
318827,STOCK_0045,Product A,8,2024-02-25 20:13:35.520925,34.81,CUST_00210,United Kingdom,278.48
579498,STOCK_0046,Product F,7,2024-12-13 20:13:35.520925,85.16,CUST_00210,United Kingdom,596.12
660733,STOCK_0099,Product A,2,2025-06-10 20:13:35.520925,54.22,CUST_00210,United Kingdom,108.44
519204,STOCK_0027,Product C,2,2023-12-10 20:13:35.522222,66.93,CUST_00211,United Kingdom,133.86
568977,STOCK_0045,Product E,4,2023-09-26 20:13:35.522222,50.4,CUST_00211,United Kingdom,201.6
738464,STOCK_0002,Product I,6,2024-02-28 20:13:35.522222,33.02,CUST_00211,United Kingdom,198.12
720804,STOCK_0019,Product I,9,2025-08-05 20:13:35.522222,96.27,CUST_00211,United Kingdom,866.43
627831,STOCK_0057,Product F,3,2025-01-25 20:13:35.522222,62.61,CUST_00211,United Kingdom,187.82999999999998
465543,STOCK_0039,Product I,8,2023-09-01 20:13:35.522222,8.83,CUST_00212,Germany,70.64
472949,STOCK_0087,Product B,2,2024-04-07 20:13:35.522222,69.98,CUST_00212,Germany,139.96
784547,STOCK_0041,Product J,8,2025-01-22 20:13:35.523220,80.42,CUST_00212,Germany,643.36
439606,STOCK_0069,Product G,3,2025-05-20 20:13:35.523558,16.93,CUST_00212,Germany,50.79
782986,STOCK_0049,Product A,9,2025-05-31 20:13:35.523558,19.98,CUST_00212,Germany,179.82
299121,STOCK_0014,Product D,3,2025-02-13 20:13:35.523558,79.89,CUST_00212,Germany,239.67000000000002
764164,STOCK_0054,Product A,3,2023-09-17 20:13:35.523558,24.6,CUST_00213,Germany,73.80000000000001
378026,STOCK_0084,Product I,4,2024-02-19 20:13:35.523558,97.85,CUST_00213,Germany,391.4
953415,STOCK_0090,Product A,7,2024-07-14 20:13:35.523558,32.99,CUST_00213,Germany,230.93
830896,STOCK_0035,Product A,5,2024-03-12 20:13:35.523558,96.59,CUST_00213,Germany,482.95000000000005
986408,STOCK_0041,Product F,8,2024-11-03 20:13:35.523558,28.32,CUST_00213,Germany,226.56
723813,STOCK_0084,Product F,7,2024-12-02 20:13:35.524847,34.53,CUST_00214,United Kingdom,241.71
608670,STOCK_0047,Product J,9,2025-01-04 20:13:35.524847,20.62,CUST_00214,United Kingdom,185.58
799500,STOCK_0014,Product H,4,2024-11-18 20:13:35.524847,9.11,CUST_00215,France,36.44
126393,STOCK_0091,Product I,4,2023-09-15 20:13:35.524847,54.94,CUST_00215,France,219.76
858685,STOCK_0099,Product H,4,2025-04-03 20:13:35.524847,73.14,CUST_00215,France,292.56
178422,STOCK_0092,Product C,1,2025-06-26 20:13:35.524847,78.89,CUST_00215,France,78.89
812917,STOCK_0079,Product B,2,2023-10-11 20:13:35.524847,62.44,CUST_00216,United Kingdom,124.88
108314,STOCK_0023,Product J,3,2025-03-05 20:13:35.525872,47.17,CUST_00216,United Kingdom,141.51
401173,STOCK_0029,Product E,2,2023-11-09 20:13:35.525872,17.64,CUST_00216,United Kingdom,35.28
158382,STOCK_0039,Product H,7,2023-09-25 20:13:35.525872,21.08,CUST_00217,United Kingdom,147.56
948689,STOCK_0048,Product F,5,2025-01-19 20:13:35.525872,16.32,CUST_00217,United Kingdom,81.6
656664,STOCK_0013,Product E,4,2025-03-20 20:13:35.525872,7.11,CUST_00217,United Kingdom,28.44
567186,STOCK_0035,Product E,5,2024-08-12 20:13:35.525872,15.08,CUST_00217,United Kingdom,75.4
773166,STOCK_0086,Product C,4,2024-03-18 20:13:35.525872,57.6,CUST_00218,France,230.4
518973,STOCK_0029,Product A,7,2024-07-07 20:13:35.526866,11.9,CUST_00218,France,83.3
812932,STOCK_0070,Product C,8,2024-06-28 20:13:35.526866,14.43,CUST_00218,France,115.44
645611,STOCK_0047,Product F,6,2023-10-08 20:13:35.526866,14.98,CUST_00219,Germany,89.88
566389,STOCK_0028,Product H,7,2024-10-09 20:13:35.526866,40.85,CUST_00219,Germany,285.95
631930,STOCK_0008,Product J,6,2024-11-11 20:13:35.526866,13.21,CUST_00220,Spain,79.26
392926,STOCK_0005,Product A,1,2025-05-10 20:13:35.527698,27.53,CUST_00220,Spain,27.53
942843,STOCK_0026,Product I,5,2023-10-01 20:13:35.527698,80.05,CUST_00220,Spain,400.25
936971,STOCK_0092,Product E,2,2025-02-09 20:13:35.527698,95.63,CUST_00220,Spain,191.26
882046,STOCK_0025,Product G,6,2025-04-28 20:13:35.528143,91.22,CUST_00220,Spain,547.3199999999999
233177,STOCK_0007,Product G,7,2024-05-04 20:13:35.528143,10.39,CUST_00221,Germany,72.73
330168,STOCK_0048,Product C,2,2024-03-15 20:13:35.528143,17.75,CUST_00221,Germany,35.5
163079,STOCK_0025,Product C,7,2024-01-06 20:13:35.528143,18.22,CUST_00221,Germany,127.53999999999999
167194,STOCK_0063,Product D,3,2025-06-05 20:13:35.528143,4.68,CUST_00221,Germany,14.04
409963,STOCK_0003,Product E,9,2025-07-27 20:13:35.528143,46.74,CUST_00222,United Kingdom,420.66
490857,STOCK_0040,Product B,9,2023-12-08 20:13:35.529098,66.78,CUST_00222,United Kingdom,601.02
549541,STOCK_0055,Product H,5,2024-12-25 20:13:35.529098,62.57,CUST_00222,United Kingdom,312.85
386305,STOCK_0040,Product E,1,2024-11-02 20:13:35.529098,43.78,CUST_00223,United Kingdom,43.78
865523,STOCK_0087,Product C,2,2025-04-03 20:13:35.529550,95.22,CUST_00223,United Kingdom,190.44
C421199,STOCK_0067,Product G,8,2024-11-10 20:13:35.529550,37.8,CUST_00223,United Kingdom,302.4
129092,STOCK_0039,Product C,1,2025-08-10 20:13:35.529550,17.2,CUST_00223,United Kingdom,17.2
942000,STOCK_0092,Product H,2,2025-01-11 20:13:35.529550,53.07,CUST_00223,United Kingdom,106.14
654636,STOCK_0093,Product E,5,2025-04-27 20:13:35.529550,9.35,CUST_00224,United Kingdom,46.75
135010,STOCK_0020,Product I,8,2025-06-14 20:13:35.529550,20.14,CUST_00224,United Kingdom,161.12
137493,STOCK_0010,Product I,1,2025-08-06 20:13:35.529550,4.72,CUST_00224,United Kingdom,4.72
180771,STOCK_0039,Product E,7,2025-03-07 20:13:35.529550,13.44,CUST_00224,United Kingdom,94.08
332682,STOCK_0030,Product H,3,2024-12-08 20:13:35.529550,64.88,CUST_00224,United Kingdom,194.64
208775,STOCK_0012,Product G,7,2025-02-07 20:13:35.530739,77.81,CUST_00225,United Kingdom,544.6700000000001
145712,STOCK_0098,Product G,7,2024-05-18 20:13:35.530739,7.43,CUST_00225,United Kingdom,52.01
932651,STOCK_0013,Product B,8,2025-04-10 20:13:35.530739,50.87,CUST_00225,United Kingdom,406.96
682296,STOCK_0073,Product G,8,2024-08-26 20:13:35.530739,61.03,CUST_00225,United Kingdom,488.24
138744,STOCK_0085,Product E,6,2024-09-19 20:13:35.530739,60.45,CUST_00225,United Kingdom,362.70000000000005
977676,STOCK_0099,Product G,7,2024-08-12 20:13:35.530739,63.22,CUST_00225,United Kingdom,442.53999999999996
645648,STOCK_0081,Product J,8,2024-11-02 20:13:35.530739,44.62,CUST_00226,United Kingdom,356.96
118807,STOCK_0093,Product B,4,2024-01-20 20:13:35.531738,96.06,CUST_00226,United Kingdom,384.24
847097,STOCK_0008,Product F,6,2024-04-01 20:13:35.531738,51.7,CUST_00226,United Kingdom,310.20000000000005
872783,STOCK_0076,Product G,1,2024-05-31 20:13:35.531738,13.44,CUST_00226,United Kingdom,13.44
483609,STOCK_0096,Product I,7,2024-07-18 20:13:35.531738,76.43,CUST_00226,United Kingdom,535.01
158453,STOCK_0062,Product E,2,2025-02-17 20:13:35.531738,39.34,CUST_00227,Belgium,78.68
671386,STOCK_0010,Product H,9,2024-06-29 20:13:35.531738,52.0,CUST_00227,Belgium,468.0
C885786,STOCK_0023,Product I,6,2025-04-07 20:13:35.531738,27.62,CUST_00227,Belgium,165.72
790091,STOCK_0075,Product F,8,2025-03-09 20:13:35.532781,43.67,CUST_00228,United Kingdom,349.36
188887,STOCK_0071,Product J,1,2025-07-15 20:13:35.532781,4.25,CUST_00228,United Kingdom,4.25
907039,STOCK_0089,Product C,6,2023-11-10 20:13:35.532781,68.83,CUST_00228,United Kingdom,412.98
567210,STOCK_0091,Product A,4,2025-05-02 20:13:35.532781,72.9,CUST_00229,Spain,291.6
536149,STOCK_0062,Product B,4,2024-08-04 20:13:35.532781,52.2,CUST_00229,Spain,208.8
316383,STOCK_0085,Product H,3,2025-01-26 20:13:35.532781,63.36,CUST_00229,Spain,190.07999999999998
356682,STOCK_0047,Product F,8,2025-05-27 20:13:35.532781,27.58,CUST_00229,Spain,220.64
963907,STOCK_0049,Product A,7,2024-10-27 20:13:35.533795,41.67,CUST_00229,Spain,291.69
431080,STOCK_0081,Product G,1,2024-12-27 20:13:35.533795,98.36,CUST_00230,Germany,98.36
401033,STOCK_0035,Product D,4,2025-08-06 20:13:35.533795,56.4,CUST_00230,Germany,225.6
865598,STOCK_0039,Product H,1,2025-01-01 20:13:35.533795,84.71,CUST_00230,Germany,84.71
437766,STOCK_0062,Product B,7,2025-04-12 20:13:35.533795,98.1,CUST_00230,Germany,686.6999999999999
592134,STOCK_0066,Product I,8,2025-06-02 20:13:35.533795,33.28,CUST_00231,France,266.24
251152,STOCK_0029,Product G,2,2024-09-26 20:13:35.533795,61.09,CUST_00231,France,122.18
520466,STOCK_0061,Product G,9,2025-03-06 20:13:35.534803,9.53,CUST_00231,France,85.77
936659,STOCK_0010,Product A,1,2024-03-06 20:13:35.534803,52.66,CUST_00231,France,52.66
516740,STOCK_0082,Product I,1,2023-09-11 20:13:35.534803,6.24,CUST_00231,France,6.24
715429,STOCK_0086,Product I,2,2023-10-31 20:13:35.534803,58.12,CUST_00231,France,116.24
976198,STOCK_0021,Product F,5,2024-04-05 20:13:35.534803,34.77,CUST_00231,France,173.85000000000002
804237,STOCK_0033,Product H,4,2024-05-07 20:13:35.534803,64.05,CUST_00231,France,256.2
208684,STOCK_0066,Product F,2,2024-08-30 20:13:35.534803,44.33,CUST_00232,United Kingdom,88.66
227602,STOCK_0005,Product J,9,2024-11-02 20:13:35.534803,45.94,CUST_00232,United Kingdom,413.46
648694,STOCK_0094,Product C,1,2024-10-03 20:13:35.534803,45.19,CUST_00232,United Kingdom,45.19
901123,STOCK_0075,Product I,9,2024-05-27 20:13:35.535858,48.0,CUST_00232,United Kingdom,432.0
993061,STOCK_0076,Product G,7,2025-01-14 20:13:35.535858,9.59,CUST_00232,United Kingdom,67.13
105435,STOCK_0048,Product F,6,2023-08-21 20:13:35.536160,49.02,CUST_00233,United Kingdom,294.12
379078,STOCK_0036,Product J,6,2024-10-20 20:13:35.536160,69.59,CUST_00233,United Kingdom,417.54
570440,STOCK_0011,Product D,4,2024-05-20 20:13:35.536160,55.38,CUST_00233,United Kingdom,221.52
947848,STOCK_0056,Product H,9,2024-10-08 20:13:35.536160,90.78,CUST_00233,United Kingdom,817.02
805591,STOCK_0002,Product F,3,2023-09-18 20:13:35.536160,60.6,CUST_00233,United Kingdom,181.8
745190,STOCK_0015,Product D,6,2025-01-27 20:13:35.536160,68.89,CUST_00233,United Kingdom,413.34000000000003
246826,STOCK_0084,Product B,7,2024-03-22 20:13:35.536836,32.74,CUST_00234,United Kingdom,229.18
386268,STOCK_0034,Product H,1,2025-06-14 20:13:35.536836,81.03,CUST_00234,United Kingdom,81.03
635633,STOCK_0021,Product H,4,2024-05-04 20:13:35.537192,33.87,CUST_00234,United Kingdom,135.48
C280645,STOCK_0077,Product H,8,2024-10-11 20:13:35.537192,87.57,CUST_00235,United Kingdom,700.56
148825,STOCK_0075,Product C,3,2024-10-01 20:13:35.537758,31.63,CUST_00235,United Kingdom,94.89
131629,STOCK_0039,Product J,3,2024-01-30 20:13:35.537758,8.2,CUST_00235,United Kingdom,24.599999999999998
788233,STOCK_0047,Product J,3,2023-09-02 20:13:35.537758,36.53,CUST_00235,United Kingdom,109.59
771253,STOCK_0081,Product H,7,2025-04-10 20:13:35.537758,1.39,CUST_00235,United Kingdom,9.729999999999999
260381,STOCK_0022,Product B,7,2025-05-05 20:13:35.537758,42.1,CUST_00236,France,294.7
650901,STOCK_0007,Product E,1,2024-12-22 20:13:35.537758,88.8,CUST_00236,France,88.8
606528,STOCK_0081,Product J,6,2025-03-06 20:13:35.537758,34.4,CUST_00236,France,206.39999999999998
511267,STOCK_0030,Product D,2,2024-01-18 20:13:35.537758,2.09,CUST_00236,France,4.18
201551,STOCK_0004,Product I,2,2025-07-12 20:13:35.538922,88.96,CUST_00236,France,177.92
353564,STOCK_0058,Product C,9,2024-02-20 20:13:35.538922,57.45,CUST_00236,France,517.0500000000001
870488,STOCK_0065,Product J,5,2024-07-20 20:13:35.538922,43.95,CUST_00236,France,219.75
390693,STOCK_0071,Product H,7,2025-01-15 20:13:35.538922,96.33,CUST_00237,United Kingdom,674.31
304580,STOCK_0063,Product I,1,2025-03-09 20:13:35.538922,60.22,CUST_00237,United Kingdom,60.22
658745,STOCK_0098,Product I,4,2024-11-04 20:13:35.538922,24.0,CUST_00237,United Kingdom,96.0
C195057,STOCK_0080,Product C,8,2023-09-02 20:13:35.538922,16.53,CUST_00238,United Kingdom,132.24
176675,STOCK_0039,Product B,1,2024-03-14 20:13:35.539939,48.71,CUST_00238,United Kingdom,48.71
420032,STOCK_0061,Product D,7,2025-02-11 20:13:35.539939,93.93,CUST_00238,United Kingdom,657.51
637732,STOCK_0061,Product J,6,2024-08-29 20:13:35.539939,13.37,CUST_00238,United Kingdom,80.22
749001,STOCK_0017,Product A,2,2023-12-08 20:13:35.539939,6.65,CUST_00239,Germany,13.3
368602,STOCK_0061,Product A,9,2025-05-11 20:13:35.539939,43.21,CUST_00239,Germany,388.89
214560,STOCK_0070,Product A,4,2023-09-09 20:13:35.539939,80.95,CUST_00239,Germany,323.8
545899,STOCK_0100,Product F,9,2025-04-08 20:13:35.539939,60.16,CUST_00239,Germany,541.4399999999999
844974,STOCK_0016,Product A,5,2025-05-04 20:13:35.540786,29.7,CUST_00240,United Kingdom,148.5
256810,STOCK_0044,Product H,5,2025-06-26 20:13:35.540786,16.5,CUST_00240,United Kingdom,82.5
365033,STOCK_0043,Product D,4,2023-11-28 20:13:35.540786,91.56,CUST_00240,United Kingdom,366.24
894044,STOCK_0026,Product I,3,2024-08-29 20:13:35.540786,83.91,CUST_00240,United Kingdom,251.73
590224,STOCK_0070,Product D,7,2024-05-30 20:13:35.540786,90.93,CUST_00240,United Kingdom,636.51
432343,STOCK_0075,Product I,8,2024-04-28 20:13:35.540786,63.29,CUST_00240,United Kingdom,506.32
355564,STOCK_0047,Product I,2,2025-07-26 20:13:35.541773,31.33,CUST_00241,Netherlands,62.66
152335,STOCK_0041,Product E,6,2024-06-25 20:13:35.541773,33.53,CUST_00241,Netherlands,201.18
C159072,STOCK_0096,Product F,8,2024-12-31 20:13:35.541773,70.71,CUST_00241,Netherlands,565.68
C692141,STOCK_0055,Product D,3,2024-09-22 20:13:35.541773,85.59,CUST_00241,Netherlands,256.77
215981,STOCK_0075,Product I,3,2024-05-25 20:13:35.541773,48.23,CUST_00242,Belgium,144.69
715837,STOCK_0049,Product F,8,2024-06-26 20:13:35.541773,1.36,CUST_00242,Belgium,10.88
353890,STOCK_0063,Product C,8,2024-11-10 20:13:35.541773,4.74,CUST_00242,Belgium,37.92
